1924-07-11,151000,83.762,0,0
1924-07-11,153240,130.672,0,10
1924-07-11,154653,138.878,0,0
1924-07-11,157400,125.758,0,5
1924-07-11,158307,182.086,0,10
1924-07-11,161360,118.286,0,5
1924-07-11,164533,127.552,0,5
1924-07-11,165213,119.334,0,2
1924-07-11,165880,174.226,0,7
1924-07-11,166667,130.437,0,10
1924-07-11,167040,124.756,0,2
1924-07-11,167560,71.184,0,10
1924-07-11,168133,124.993,0,10
1924-07-11,169173,124.502,0,10
1924-07-11,169333,123.96,0,0
1924-07-11,170067,128.019,0,10
1924-07-11,170533,116.602,0,2
1924-07-11,172160,171.9,0,5
1924-07-11,172493,127.493,0,4
1924-07-11,172707,127.168,0,2
1924-07-11,172987,126.603,0,7
1924-07-11,173360,117.433,0,11
1924-07-11,173693,131.307,0,5
1924-07-11,176747,65.9,0,9
1924-07-11,177693,116.661,0,3
1924-07-11,178507,180.423,0,7
1924-07-11,178733,122.224,0,11
1924-07-11,181173,124.516,0,1
1924-07-11,185160,121.012,0,9
1924-07-11,188147,176.256,0,10
1924-07-11,188347,136.523,0,4
1924-07-11,189547,132.705,0,8
1924-07-11,191147,132.86,0,8
1924-07-11,193267,168.437,0,6
1924-07-11,199667,72.738,0,8
1924-07-11,204053,127.24,0,5
1924-07-12,136320,95.47,0,7
1924-07-12,152387,83.214,0,9
1924-07-12,152387,116.973,0,4
1924-07-12,153613,75.416,0,3
1924-07-12,156267,118.359,0,4
1924-07-12,156587,127.607,0,7
1924-07-12,162600,123.354,0,3
1924-07-12,162827,172.762,0,2
1924-07-12,164320,120.913,0,7
1924-07-12,165960,120.475,0,10
1924-07-12,167120,119.168,0,0
1924-07-12,168373,173.264,0,10
1924-07-12,169253,117.085,0,0
1924-07-12,169253,163.387,0,4
1924-07-12,169307,74.955,0,3
1924-07-12,170253,0.0,0,8
1924-07-12,170533,124.044,0,3
1924-07-12,170667,121.616,0,10
1924-07-12,170800,127.293,0,5
1924-07-12,171320,116.572,0,2
1924-07-12,171347,72.046,0,10
1924-07-12,171600,116.703,0,2
1924-07-12,171827,183.705,0,6
1924-07-12,172333,77.773,0,2
1924-07-12,172333,118.544,0,11
1924-07-12,173467,71.05,0,8
1924-07-12,174640,133.538,0,3
1924-07-12,175280,112.052,0,9
